"id","UTMX","UTMY"
NA,318.818,4752.558
NA,322.818,4752.558
NA,326.818,4752.558
NA,330.818,4752.558
NA,334.818,4752.558
NA,338.818,4752.558
NA,342.818,4752.558
NA,346.818,4752.558
NA,350.818,4752.558
NA,354.818,4752.558
NA,358.818,4752.558
NA,362.818,4752.558
NA,366.818,4752.558
NA,370.818,4752.558
NA,374.818,4752.558
NA,378.818,4752.558
NA,382.818,4752.558
NA,386.818,4752.558
NA,390.818,4752.558
NA,394.818,4752.558
NA,398.818,4752.558
NA,402.818,4752.558
NA,406.818,4752.558
NA,410.818,4752.558
NA,414.818,4752.558
NA,418.818,4752.558
NA,422.818,4752.558
NA,426.818,4752.558
NA,430.818,4752.558
NA,434.818,4752.558
NA,438.818,4752.558
NA,442.818,4752.558
NA,446.818,4752.558
NA,450.818,4752.558
NA,454.818,4752.558
NA,458.818,4752.558
81896,462.818,4400.558
81897,466.818,4400.558
81898,470.818,4400.558
81899,474.818,4400.558
81900,478.818,4400.558
81901,482.818,4400.558
81902,486.818,4400.558
81903,490.818,4400.558
81904,494.818,4400.558
81905,498.818,4400.558
81906,502.818,4400.558
81907,506.818,4400.558
81908,510.818,4400.558
81909,514.818,4400.558
81910,518.818,4400.558
81911,522.818,4400.558
81912,526.818,4400.558
81913,530.818,4400.558
81914,534.818,4400.558
81915,538.818,4400.558
81916,542.818,4400.558
81917,546.818,4400.558
81918,550.818,4400.558
81919,554.818,4400.558
NA,558.818,4752.558
NA,562.818,4752.558
NA,566.818,4752.558
NA,570.818,4752.558
NA,574.818,4752.558
NA,578.818,4752.558
NA,582.818,4752.558
NA,586.818,4752.558
NA,590.818,4752.558
NA,594.818,4752.558
NA,598.818,4752.558
NA,602.818,4752.558
NA,606.818,4752.558
NA,610.818,4752.558
NA,614.818,4752.558
NA,618.818,4752.558
NA,622.818,4752.558
NA,626.818,4752.558
NA,630.818,4752.558
NA,634.818,4752.558
NA,638.818,4752.558
NA,642.818,4752.558
NA,646.818,4752.558
NA,650.818,4752.558
NA,654.818,4752.558
NA,658.818,4752.558
NA,662.818,4752.558
NA,666.818,4752.558
NA,670.818,4752.558
NA,674.818,4752.558
NA,678.818,4752.558
NA,682.818,4752.558
NA,686.818,4752.558
NA,690.818,4752.558
NA,694.818,4752.558
NA,698.818,4752.558
NA,702.818,4752.558
NA,706.818,4752.558
NA,710.818,4752.558
NA,714.818,4752.558
NA,718.818,4752.558
NA,722.818,4752.558
NA,726.818,4752.558
NA,730.818,4752.558
NA,734.818,4752.558
NA,738.818,4752.558
NA,742.818,4752.558
NA,746.818,4752.558
NA,750.818,4752.558
NA,754.818,4752.558
NA,758.818,4752.558
NA,762.818,4752.558
NA,766.818,4752.558
NA,770.818,4752.558
NA,774.818,4752.558
NA,778.818,4752.558
NA,782.818,4752.558
NA,786.818,4752.558
NA,790.818,4752.558
NA,794.818,4752.558
NA,798.818,4752.558
NA,802.818,4752.558
NA,806.818,4752.558
NA,810.818,4752.558
NA,814.818,4752.558
NA,818.818,4752.558
NA,822.818,4752.558
NA,826.818,4752.558
NA,830.818,4752.558
NA,834.818,4752.558
NA,838.818,4752.558
NA,842.818,4752.558
NA,846.818,4752.558
NA,850.818,4752.558
NA,854.818,4752.558
NA,858.818,4752.558
NA,862.818,4752.558
NA,866.818,4752.558
NA,870.818,4752.558
NA,874.818,4752.558
NA,878.818,4752.558
NA,882.818,4752.558
NA,886.818,4752.558
NA,890.818,4752.558
NA,894.818,4752.558
NA,898.818,4752.558
NA,902.818,4752.558
NA,906.818,4752.558
NA,910.818,4752.558
NA,914.818,4752.558
NA,918.818,4752.558
NA,922.818,4752.558
NA,926.818,4752.558
NA,930.818,4752.558
NA,934.818,4752.558
NA,938.818,4752.558
NA,942.818,4752.558
NA,946.818,4752.558
NA,950.818,4752.558
NA,954.818,4752.558
NA,958.818,4752.558
NA,962.818,4752.558
NA,966.818,4752.558
NA,970.818,4752.558
NA,974.818,4752.558
NA,978.818,4752.558
NA,982.818,4752.558
NA,986.818,4752.558
NA,990.818,4752.558
NA,994.818,4752.558
NA,998.818,4752.558
NA,1002.818,4752.558
NA,1006.818,4752.558
NA,1010.818,4752.558
NA,1014.818,4752.558
NA,1018.818,4752.558
NA,1022.818,4752.558
NA,1026.818,4752.558
NA,1030.818,4752.558
NA,1034.818,4752.558
NA,1038.818,4752.558
NA,1042.818,4752.558
NA,1046.818,4752.558
NA,1050.818,4752.558
NA,1054.818,4752.558
NA,1058.818,4752.558
NA,1062.818,4752.558
NA,1066.818,4752.558
NA,1070.818,4752.558
NA,1074.818,4752.558
NA,1078.818,4752.558
NA,1082.818,4752.558
NA,1086.818,4752.558
NA,1090.818,4752.558
82054,1094.818,4400.558
82055,1098.818,4400.558
82056,1102.818,4400.558
82057,1106.818,4400.558
82058,1110.818,4400.558
82059,1114.818,4400.558
82060,1118.818,4400.558
82061,1122.818,4400.558
82062,1126.818,4400.558
82063,1130.818,4400.558
82064,1134.818,4400.558
82065,1138.818,4400.558
82066,1142.818,4400.558
82067,1146.818,4400.558
82068,1150.818,4400.558
82069,1154.818,4400.558
82070,1158.818,4400.558
82071,1162.818,4400.558
82072,1166.818,4400.558
82073,1170.818,4400.558
82074,1174.818,4400.558
82075,1178.818,4400.558
82076,1182.818,4400.558
82077,1186.818,4400.558
82078,1190.818,4400.558
NA,1194.818,4752.558
NA,1198.818,4752.558
NA,1202.818,4752.558
NA,1206.818,4752.558
NA,1210.818,4752.558
NA,1214.818,4752.558
NA,1218.818,4752.558
NA,1222.818,4752.558
NA,1226.818,4752.558
NA,1230.818,4752.558
NA,1234.818,4752.558
NA,1238.818,4752.558
NA,1242.818,4752.558
NA,1246.818,4752.558
NA,1250.818,4752.558
NA,1254.818,4752.558
NA,1258.818,4752.558
NA,1262.818,4752.558
NA,1266.818,4752.558
NA,1270.818,4752.558
NA,1274.818,4752.558
NA,1278.818,4752.558
NA,1282.818,4752.558
NA,1286.818,4752.558
NA,1290.818,4752.558
NA,1294.818,4752.558
NA,1298.818,4752.558
NA,1302.818,4752.558
NA,1306.818,4752.558
NA,1310.818,4752.558
NA,1314.818,4752.558
NA,1318.818,4752.558
NA,1322.818,4752.558
NA,1326.818,4752.558
NA,1330.818,4752.558
NA,1334.818,4752.558
NA,1338.818,4752.558
NA,1342.818,4752.558
NA,1346.818,4752.558
NA,1350.818,4752.558
NA,1354.818,4752.558
NA,1358.818,4752.558
NA,1362.818,4752.558
NA,1366.818,4752.558
NA,1370.818,4752.558
NA,1374.818,4752.558
NA,1378.818,4752.558
NA,1382.818,4752.558
NA,1386.818,4752.558
NA,1390.818,4752.558
NA,1394.818,4752.558
NA,1398.818,4752.558
NA,1402.818,4752.558
NA,1406.818,4752.558
NA,1410.818,4752.558
NA,1414.818,4752.558
NA,1418.818,4752.558
NA,1422.818,4752.558
NA,1426.818,4752.558
NA,1430.818,4752.558
NA,1434.818,4752.558
NA,1438.818,4752.558
NA,1442.818,4752.558
NA,1446.818,4752.558
NA,1450.818,4752.558
NA,1454.818,4752.558
NA,1458.818,4752.558
NA,1462.818,4752.558
NA,1466.818,4752.558
NA,1470.818,4752.558
NA,1474.818,4752.558
NA,1478.818,4752.558
NA,1482.818,4752.558
NA,1486.818,4752.558
NA,1490.818,4752.558
NA,1494.818,4752.558
NA,1498.818,4752.558
NA,1502.818,4752.558
NA,1506.818,4752.558
NA,1510.818,4752.558
NA,1514.818,4752.558
NA,1518.818,4752.558
NA,1522.818,4752.558
NA,1526.818,4752.558
NA,1530.818,4752.558
NA,1534.818,4752.558
NA,1538.818,4752.558
NA,1542.818,4752.558
NA,1546.818,4752.558
NA,1550.818,4752.558
NA,1554.818,4752.558
NA,1558.818,4752.558
NA,1562.818,4752.558
NA,1566.818,4752.558
NA,1570.818,4752.558
NA,1574.818,4752.558
NA,1578.818,4752.558
NA,46.818,4756.558
NA,50.818,4756.558
NA,54.818,4756.558
NA,58.818,4756.558
NA,62.818,4756.558
NA,66.818,4756.558
NA,70.818,4756.558
NA,74.818,4756.558
NA,78.818,4756.558
NA,82.818,4756.558
NA,86.818,4756.558
NA,90.818,4756.558
NA,94.818,4756.558
NA,98.818,4756.558
NA,102.818,4756.558
NA,106.818,4756.558
NA,110.818,4756.558
NA,114.818,4756.558
NA,118.818,4756.558
NA,122.818,4756.558
NA,126.818,4756.558
NA,130.818,4756.558
NA,134.818,4756.558
NA,138.818,4756.558
NA,142.818,4756.558
NA,146.818,4756.558
NA,150.818,4756.558
NA,154.818,4756.558
NA,158.818,4756.558
NA,162.818,4756.558
NA,166.818,4756.558
NA,170.818,4756.558
NA,174.818,4756.558
NA,178.818,4756.558
NA,182.818,4756.558
NA,186.818,4756.558
NA,190.818,4756.558
NA,194.818,4756.558
NA,198.818,4756.558
NA,202.818,4756.558
NA,206.818,4756.558
NA,210.818,4756.558
NA,214.818,4756.558
NA,218.818,4756.558
NA,222.818,4756.558
NA,226.818,4756.558
NA,230.818,4756.558
NA,234.818,4756.558
NA,238.818,4756.558
NA,242.818,4756.558
NA,246.818,4756.558
NA,250.818,4756.558
NA,254.818,4756.558
NA,258.818,4756.558
NA,262.818,4756.558
NA,266.818,4756.558
NA,270.818,4756.558
NA,274.818,4756.558
NA,278.818,4756.558
NA,282.818,4756.558
NA,286.818,4756.558
NA,290.818,4756.558
NA,294.818,4756.558
NA,298.818,4756.558
NA,302.818,4756.558
NA,306.818,4756.558
NA,310.818,4756.558
NA,314.818,4756.558
NA,318.818,4756.558
NA,322.818,4756.558
NA,326.818,4756.558
NA,330.818,4756.558
NA,334.818,4756.558
NA,338.818,4756.558
NA,342.818,4756.558
NA,346.818,4756.558
NA,350.818,4756.558
NA,354.818,4756.558
NA,358.818,4756.558
NA,362.818,4756.558
NA,366.818,4756.558
NA,370.818,4756.558
NA,374.818,4756.558
NA,378.818,4756.558
NA,382.818,4756.558
NA,386.818,4756.558
NA,390.818,4756.558
NA,394.818,4756.558
NA,398.818,4756.558
NA,402.818,4756.558
NA,406.818,4756.558
NA,410.818,4756.558
NA,414.818,4756.558
NA,418.818,4756.558
NA,422.818,4756.558
NA,426.818,4756.558
NA,430.818,4756.558
NA,434.818,4756.558
NA,438.818,4756.558
NA,442.818,4756.558
NA,446.818,4756.558
NA,450.818,4756.558
82278,454.818,4396.558
NA,458.818,4756.558
82280,462.818,4396.558
82281,466.818,4396.558
82282,470.818,4396.558
82283,474.818,4396.558
82284,478.818,4396.558
82285,482.818,4396.558
82286,486.818,4396.558
82287,490.818,4396.558
82288,494.818,4396.558
82289,498.818,4396.558
82290,502.818,4396.558
82291,506.818,4396.558
82292,510.818,4396.558
82293,514.818,4396.558
82294,518.818,4396.558
82295,522.818,4396.558
82296,526.818,4396.558
82297,530.818,4396.558
82298,534.818,4396.558
82299,538.818,4396.558
82300,542.818,4396.558
82301,546.818,4396.558
82302,550.818,4396.558
82303,554.818,4396.558
NA,558.818,4756.558
NA,562.818,4756.558
NA,566.818,4756.558
NA,570.818,4756.558
NA,574.818,4756.558
NA,578.818,4756.558
NA,582.818,4756.558
NA,586.818,4756.558
NA,590.818,4756.558
NA,594.818,4756.558
NA,598.818,4756.558
NA,602.818,4756.558
NA,606.818,4756.558
NA,610.818,4756.558
NA,614.818,4756.558
NA,618.818,4756.558
NA,622.818,4756.558
NA,626.818,4756.558
NA,630.818,4756.558
NA,634.818,4756.558
NA,638.818,4756.558
NA,642.818,4756.558
NA,646.818,4756.558
NA,650.818,4756.558
NA,654.818,4756.558
NA,658.818,4756.558
NA,662.818,4756.558
NA,666.818,4756.558
NA,670.818,4756.558
NA,674.818,4756.558
NA,678.818,4756.558
NA,682.818,4756.558
NA,686.818,4756.558
NA,690.818,4756.558
NA,694.818,4756.558
NA,698.818,4756.558
NA,702.818,4756.558
NA,706.818,4756.558
NA,710.818,4756.558
NA,714.818,4756.558
NA,718.818,4756.558
NA,722.818,4756.558
NA,726.818,4756.558
NA,730.818,4756.558
NA,734.818,4756.558
NA,738.818,4756.558
NA,742.818,4756.558
NA,746.818,4756.558
NA,750.818,4756.558
NA,754.818,4756.558
NA,758.818,4756.558
NA,762.818,4756.558
NA,766.818,4756.558
NA,770.818,4756.558
NA,774.818,4756.558
NA,778.818,4756.558
NA,782.818,4756.558
NA,786.818,4756.558
NA,790.818,4756.558
NA,794.818,4756.558
NA,798.818,4756.558
NA,802.818,4756.558
NA,806.818,4756.558
NA,810.818,4756.558
NA,814.818,4756.558
NA,818.818,4756.558
NA,822.818,4756.558
NA,826.818,4756.558
NA,830.818,4756.558
NA,834.818,4756.558
NA,838.818,4756.558
NA,842.818,4756.558
NA,846.818,4756.558
NA,850.818,4756.558
NA,854.818,4756.558
NA,858.818,4756.558
NA,862.818,4756.558
NA,866.818,4756.558
NA,870.818,4756.558
NA,874.818,4756.558
NA,878.818,4756.558
NA,882.818,4756.558
NA,886.818,4756.558
NA,890.818,4756.558
NA,894.818,4756.558
NA,898.818,4756.558
NA,902.818,4756.558
NA,906.818,4756.558
NA,910.818,4756.558
NA,914.818,4756.558
NA,918.818,4756.558
NA,922.818,4756.558
NA,926.818,4756.558
NA,930.818,4756.558
NA,934.818,4756.558
NA,938.818,4756.558
NA,942.818,4756.558
NA,946.818,4756.558
NA,950.818,4756.558
NA,954.818,4756.558
NA,958.818,4756.558
NA,962.818,4756.558
NA,966.818,4756.558
NA,970.818,4756.558
NA,974.818,4756.558
NA,978.818,4756.558
NA,982.818,4756.558
NA,986.818,4756.558
NA,990.818,4756.558
NA,994.818,4756.558
NA,998.818,4756.558
NA,1002.818,4756.558
NA,1006.818,4756.558
NA,1010.818,4756.558
NA,1014.818,4756.558
NA,1018.818,4756.558
NA,1022.818,4756.558
NA,1026.818,4756.558
NA,1030.818,4756.558
NA,1034.818,4756.558
NA,1038.818,4756.558
NA,1042.818,4756.558
NA,1046.818,4756.558
NA,1050.818,4756.558
NA,1054.818,4756.558
NA,1058.818,4756.558
NA,1062.818,4756.558
NA,1066.818,4756.558
NA,1070.818,4756.558
NA,1074.818,4756.558
NA,1078.818,4756.558
NA,1082.818,4756.558
NA,1086.818,4756.558
NA,1090.818,4756.558
NA,1094.818,4756.558
82439,1098.818,4396.558
82440,1102.818,4396.558
82441,1106.818,4396.558
82442,1110.818,4396.558
82443,1114.818,4396.558
82444,1118.818,4396.558
82445,1122.818,4396.558
82446,1126.818,4396.558
82447,1130.818,4396.558
82448,1134.818,4396.558
82449,1138.818,4396.558
82450,1142.818,4396.558
82451,1146.818,4396.558
82452,1150.818,4396.558
82453,1154.818,4396.558
82454,1158.818,4396.558
82455,1162.818,4396.558
82456,1166.818,4396.558
82457,1170.818,4396.558
82458,1174.818,4396.558
82459,1178.818,4396.558
82460,1182.818,4396.558
82461,1186.818,4396.558
82462,1190.818,4396.558
NA,1194.818,4756.558
NA,1198.818,4756.558
NA,1202.818,4756.558
NA,1206.818,4756.558
NA,1210.818,4756.558
NA,1214.818,4756.558
NA,1218.818,4756.558
NA,1222.818,4756.558
NA,1226.818,4756.558
NA,1230.818,4756.558
NA,1234.818,4756.558
NA,1238.818,4756.558
NA,1242.818,4756.558
NA,1246.818,4756.558
NA,1250.818,4756.558
NA,1254.818,4756.558
NA,1258.818,4756.558
NA,1262.818,4756.558
NA,1266.818,4756.558
NA,1270.818,4756.558
NA,1274.818,4756.558
NA,1278.818,4756.558
NA,1282.818,4756.558
NA,1286.818,4756.558
NA,1290.818,4756.558
NA,1294.818,4756.558
NA,1298.818,4756.558
NA,1302.818,4756.558
NA,1306.818,4756.558
NA,1310.818,4756.558
NA,1314.818,4756.558
NA,1318.818,4756.558
NA,1322.818,4756.558
NA,1326.818,4756.558
NA,1330.818,4756.558
NA,1334.818,4756.558
NA,1338.818,4756.558
NA,1342.818,4756.558
NA,1346.818,4756.558
NA,1350.818,4756.558
NA,1354.818,4756.558
NA,1358.818,4756.558
NA,1362.818,4756.558
NA,1366.818,4756.558
NA,1370.818,4756.558
NA,1374.818,4756.558
NA,1378.818,4756.558
NA,1382.818,4756.558
NA,1386.818,4756.558
NA,1390.818,4756.558
NA,1394.818,4756.558
NA,1398.818,4756.558
NA,1402.818,4756.558
NA,1406.818,4756.558
NA,1410.818,4756.558
NA,1414.818,4756.558
NA,1418.818,4756.558
NA,1422.818,4756.558
NA,1426.818,4756.558
NA,1430.818,4756.558
NA,1434.818,4756.558
NA,1438.818,4756.558
NA,1442.818,4756.558
NA,1446.818,4756.558
NA,1450.818,4756.558
NA,1454.818,4756.558
NA,1458.818,4756.558
NA,1462.818,4756.558
NA,1466.818,4756.558
NA,1470.818,4756.558
NA,1474.818,4756.558
NA,1478.818,4756.558
NA,1482.818,4756.558
NA,1486.818,4756.558
NA,1490.818,4756.558
NA,1494.818,4756.558
NA,1498.818,4756.558
NA,1502.818,4756.558
NA,1506.818,4756.558
NA,1510.818,4756.558
NA,1514.818,4756.558
NA,1518.818,4756.558
NA,1522.818,4756.558
NA,1526.818,4756.558
NA,1530.818,4756.558
NA,1534.818,4756.558
NA,1538.818,4756.558
NA,1542.818,4756.558
NA,1546.818,4756.558
NA,1550.818,4756.558
NA,1554.818,4756.558
NA,1558.818,4756.558
NA,1562.818,4756.558
NA,1566.818,4756.558
NA,1570.818,4756.558
NA,1574.818,4756.558
NA,1578.818,4756.558
NA,46.818,4760.558
NA,50.818,4760.558
NA,54.818,4760.558
NA,58.818,4760.558
NA,62.818,4760.558
NA,66.818,4760.558
NA,70.818,4760.558
NA,74.818,4760.558
NA,78.818,4760.558
NA,82.818,4760.558
NA,86.818,4760.558
NA,90.818,4760.558
NA,94.818,4760.558
NA,98.818,4760.558
NA,102.818,4760.558
NA,106.818,4760.558
NA,110.818,4760.558
NA,114.818,4760.558
NA,118.818,4760.558
NA,122.818,4760.558
NA,126.818,4760.558
NA,130.818,4760.558
NA,134.818,4760.558
NA,138.818,4760.558
NA,142.818,4760.558
NA,146.818,4760.558
NA,150.818,4760.558
NA,154.818,4760.558
NA,158.818,4760.558
NA,162.818,4760.558
NA,166.818,4760.558
NA,170.818,4760.558
NA,174.818,4760.558
NA,178.818,4760.558
NA,182.818,4760.558
NA,186.818,4760.558
NA,190.818,4760.558
NA,194.818,4760.558
NA,198.818,4760.558
NA,202.818,4760.558
NA,206.818,4760.558
NA,210.818,4760.558
NA,214.818,4760.558
NA,218.818,4760.558
NA,222.818,4760.558
NA,226.818,4760.558
NA,230.818,4760.558
NA,234.818,4760.558
NA,238.818,4760.558
NA,242.818,4760.558
NA,246.818,4760.558
NA,250.818,4760.558
NA,254.818,4760.558
NA,258.818,4760.558
NA,262.818,4760.558
NA,266.818,4760.558
NA,270.818,4760.558
NA,274.818,4760.558
NA,278.818,4760.558
NA,282.818,4760.558
NA,286.818,4760.558
NA,290.818,4760.558
NA,294.818,4760.558
NA,298.818,4760.558
NA,302.818,4760.558
NA,306.818,4760.558
NA,310.818,4760.558
NA,314.818,4760.558
NA,318.818,4760.558
NA,322.818,4760.558
NA,326.818,4760.558
NA,330.818,4760.558
NA,334.818,4760.558
NA,338.818,4760.558
NA,342.818,4760.558
NA,346.818,4760.558
NA,350.818,4760.558
NA,354.818,4760.558
NA,358.818,4760.558
NA,362.818,4760.558
NA,366.818,4760.558
NA,370.818,4760.558
NA,374.818,4760.558
NA,378.818,4760.558
NA,382.818,4760.558
NA,386.818,4760.558
NA,390.818,4760.558
NA,394.818,4760.558
NA,398.818,4760.558
NA,402.818,4760.558
NA,406.818,4760.558
NA,410.818,4760.558
NA,414.818,4760.558
NA,418.818,4760.558
NA,422.818,4760.558
NA,426.818,4760.558
NA,430.818,4760.558
NA,434.818,4760.558
NA,438.818,4760.558
NA,442.818,4760.558
NA,446.818,4760.558
NA,450.818,4760.558
82662,454.818,4392.558
82663,458.818,4392.558
82664,462.818,4392.558
82665,466.818,4392.558
82666,470.818,4392.558
82667,474.818,4392.558
82668,478.818,4392.558
82669,482.818,4392.558
82670,486.818,4392.558
82671,490.818,4392.558
82672,494.818,4392.558
82673,498.818,4392.558
82674,502.818,4392.558
82675,506.818,4392.558
82676,510.818,4392.558
82677,514.818,4392.558
82678,518.818,4392.558
82679,522.818,4392.558
82680,526.818,4392.558
82681,530.818,4392.558
82682,534.818,4392.558
82683,538.818,4392.558
82684,542.818,4392.558
82685,546.818,4392.558
82686,550.818,4392.558
82687,554.818,4392.558
NA,558.818,4760.558
NA,562.818,4760.558
NA,566.818,4760.558
NA,570.818,4760.558
NA,574.818,4760.558
NA,578.818,4760.558
NA,582.818,4760.558
NA,586.818,4760.558
NA,590.818,4760.558
NA,594.818,4760.558
NA,598.818,4760.558
NA,602.818,4760.558
NA,606.818,4760.558
NA,610.818,4760.558
NA,614.818,4760.558
NA,618.818,4760.558
NA,622.818,4760.558
NA,626.818,4760.558
NA,630.818,4760.558
NA,634.818,4760.558
NA,638.818,4760.558
NA,642.818,4760.558
NA,646.818,4760.558
NA,650.818,4760.558
NA,654.818,4760.558
NA,658.818,4760.558
NA,662.818,4760.558
NA,666.818,4760.558
NA,670.818,4760.558
NA,674.818,4760.558
NA,678.818,4760.558
NA,682.818,4760.558
NA,686.818,4760.558
NA,690.818,4760.558
NA,694.818,4760.558
NA,698.818,4760.558
NA,702.818,4760.558
NA,706.818,4760.558
NA,710.818,4760.558
NA,714.818,4760.558
NA,718.818,4760.558
NA,722.818,4760.558
NA,726.818,4760.558
NA,730.818,4760.558
NA,734.818,4760.558
NA,738.818,4760.558
NA,742.818,4760.558
NA,746.818,4760.558
NA,750.818,4760.558
NA,754.818,4760.558
NA,758.818,4760.558
NA,762.818,4760.558
NA,766.818,4760.558
NA,770.818,4760.558
NA,774.818,4760.558
NA,778.818,4760.558
NA,782.818,4760.558
NA,786.818,4760.558
NA,790.818,4760.558
NA,794.818,4760.558
NA,798.818,4760.558
NA,802.818,4760.558
NA,806.818,4760.558
NA,810.818,4760.558
NA,814.818,4760.558
NA,818.818,4760.558
NA,822.818,4760.558
NA,826.818,4760.558
NA,830.818,4760.558
NA,834.818,4760.558
NA,838.818,4760.558
NA,842.818,4760.558
NA,846.818,4760.558
NA,850.818,4760.558
NA,854.818,4760.558
NA,858.818,4760.558
NA,862.818,4760.558
NA,866.818,4760.558
NA,870.818,4760.558
NA,874.818,4760.558
NA,878.818,4760.558
NA,882.818,4760.558
NA,886.818,4760.558
NA,890.818,4760.558
NA,894.818,4760.558
NA,898.818,4760.558
NA,902.818,4760.558
NA,906.818,4760.558
NA,910.818,4760.558
NA,914.818,4760.558
NA,918.818,4760.558
NA,922.818,4760.558
NA,926.818,4760.558
NA,930.818,4760.558
NA,934.818,4760.558
NA,938.818,4760.558
NA,942.818,4760.558
NA,946.818,4760.558
NA,950.818,4760.558
NA,954.818,4760.558
NA,958.818,4760.558
NA,962.818,4760.558
NA,966.818,4760.558
NA,970.818,4760.558
NA,974.818,4760.558
NA,978.818,4760.558
NA,982.818,4760.558
NA,986.818,4760.558
NA,990.818,4760.558
NA,994.818,4760.558
NA,998.818,4760.558
NA,1002.818,4760.558
NA,1006.818,4760.558
NA,1010.818,4760.558
NA,1014.818,4760.558
NA,1018.818,4760.558
NA,1022.818,4760.558
NA,1026.818,4760.558
NA,1030.818,4760.558
NA,1034.818,4760.558
NA,1038.818,4760.558
NA,1042.818,4760.558
NA,1046.818,4760.558
NA,1050.818,4760.558
NA,1054.818,4760.558
NA,1058.818,4760.558
NA,1062.818,4760.558
NA,1066.818,4760.558
NA,1070.818,4760.558
NA,1074.818,4760.558
NA,1078.818,4760.558
NA,1082.818,4760.558
NA,1086.818,4760.558
NA,1090.818,4760.558
NA,1094.818,4760.558
NA,1098.818,4760.558
82824,1102.818,4392.558
82825,1106.818,4392.558
82826,1110.818,4392.558
82827,1114.818,4392.558
82828,1118.818,4392.558
82829,1122.818,4392.558
82830,1126.818,4392.558
82831,1130.818,4392.558
82832,1134.818,4392.558
82833,1138.818,4392.558
82834,1142.818,4392.558
82835,1146.818,4392.558
82836,1150.818,4392.558
82837,1154.818,4392.558
82838,1158.818,4392.558
82839,1162.818,4392.558
82840,1166.818,4392.558
82841,1170.818,4392.558
82842,1174.818,4392.558
82843,1178.818,4392.558
82844,1182.818,4392.558
82845,1186.818,4392.558
82846,1190.818,4392.558
82847,1194.818,4392.558
82848,1198.818,4392.558
NA,1202.818,4760.558
NA,1206.818,4760.558
NA,1210.818,4760.558
NA,1214.818,4760.558
NA,1218.818,4760.558
NA,1222.818,4760.558
NA,1226.818,4760.558
NA,1230.818,4760.558
NA,1234.818,4760.558
NA,1238.818,4760.558
NA,1242.818,4760.558
NA,1246.818,4760.558
NA,1250.818,4760.558
NA,1254.818,4760.558
NA,1258.818,4760.558
NA,1262.818,4760.558
NA,1266.818,4760.558
NA,1270.818,4760.558
NA,1274.818,4760.558
NA,1278.818,4760.558
NA,1282.818,4760.558
NA,1286.818,4760.558
NA,1290.818,4760.558
NA,1294.818,4760.558
NA,1298.818,4760.558
NA,1302.818,4760.558
NA,1306.818,4760.558
NA,1310.818,4760.558
NA,1314.818,4760.558
NA,1318.818,4760.558
NA,1322.818,4760.558
NA,1326.818,4760.558
NA,1330.818,4760.558
NA,1334.818,4760.558
NA,1338.818,4760.558
NA,1342.818,4760.558
NA,1346.818,4760.558
NA,1350.818,4760.558
NA,1354.818,4760.558
NA,1358.818,4760.558
NA,1362.818,4760.558
NA,1366.818,4760.558
NA,1370.818,4760.558
NA,1374.818,4760.558
NA,1378.818,4760.558
NA,1382.818,4760.558
NA,1386.818,4760.558
NA,1390.818,4760.558
NA,1394.818,4760.558
NA,1398.818,4760.558
NA,1402.818,4760.558
NA,1406.818,4760.558
